retailer,estimated_tires,actual_date,registration_number,name_of_business,contact_person,location,mailing_address,city,province,postal_code,phone_number,fax_number,county,km,time,round_trip_km,round_trip_time,round_trip_cost,latitude,longitude
1548,500,6/22/2022,1548.0,Plaza Chevrolet Oldsmobile Pontiac Buick GMC Ltee,Martin Landry,240 Val Damour Rd.,240 Val Damour Rd,Campbellton,NB,E3N 3H3,(506) 759-8855,(506) 759-8360,5,336.631,3.638611111111111,673.262,7.277222222222222,1391.5833333333333,47.9947417,-66.6974965
1548,125,4/24/2023,1548.0,Plaza Chevrolet Oldsmobile Pontiac Buick GMC Ltee,Martin Landry,240 Val Damour Rd.,240 Val Damour Rd,Campbellton,NB,E3N 3H3,(506) 759-8855,(506) 759-8360,5,336.631,3.638611111111111,673.262,7.277222222222222,1391.5833333333333,47.9947417,-66.6974965
3279,150,9/12/2022,3279.0,GP Transmissions & Auto Repair Inc.,Kateland Matchett,47 Vanier St.,47 Vanier St.,Campbellton,NB,E3N 1T8,(800) 420-8233,,5,333.448,3.5894444444444447,666.896,7.178888888888889,1376.8333333333333,48.0039025,-66.6513879
3281,140,1/24/2023,3281.0,B Orange Garage Inc.,Serge Bernard,322 Dover Street,322 Dover Street,Campbellton,NB,E3N 3M6,(506) 789-0780,,5,334.499,3.620555555555556,668.998,7.241111111111111,1386.1666666666667,47.9941836,-66.6872435
1279,500,4/19/2022,1279.0,Bernard Bourque Garage Ltd.,Noella Vautour,2657 Ch. Acadie,2657 Ch. Acadie,Cap-Pele,NB,E4N 1C2,(506) 577-2281,(506) 577-4084,6,202.303,2.148333333333333,404.606,4.296666666666667,944.5,46.2148962,-64.2699415
1279,400,7/14/2022,1279.0,Bernard Bourque Garage Ltd.,Noella Vautour,2657 Ch. Acadie,2657 Ch. Acadie,Cap-Pele,NB,E4N 1C2,(506) 577-2281,(506) 577-4084,6,202.303,2.148333333333333,404.606,4.296666666666667,944.5,46.2148962,-64.2699415
3214,300,7/7/2022,3214.0,Daniel Belanger,Daniel Belanger,2839 Chemin Acadie,2839 Chemin Acadie,Cap Pele,NB,E4N 1C4,(506) 577-4388,,6,200.305,2.105277777777778,400.61,4.210555555555556,931.5833333333334,46.20302330000001,-64.2536753
3214,150,12/29/2022,3214.0,Daniel Belanger,Daniel Belanger,2839 Chemin Acadie,2839 Chemin Acadie,Cap Pele,NB,E4N 1C4,(506) 577-4388,,6,200.305,2.105277777777778,400.61,4.210555555555556,931.5833333333334,46.20302330000001,-64.2536753
1455,1200,4/19/2022,1455.0,Pneus du Boulevard,Yves Mourant,461 Blvd. St. Pierre Ouest,461 Bvld. St Pierre 0uest,Caraquet,NB,E1W 1A3,(506) 727-7488,(506) 727-3106,3,269.677,3.215,539.354,6.43,1264.5,47.7759946,-64.9938784
1455,400,5/26/2022,1455.0,Pneus du Boulevard,Yves Mourant,461 Blvd. St. Pierre Ouest,461 Bvld. St Pierre 0uest,Caraquet,NB,E1W 1A3,(506) 727-7488,(506) 727-3106,3,269.677,3.215,539.354,6.43,1264.5,47.7759946,-64.9938784
1455,700,12/19/2022,1455.0,Pneus du Boulevard,Yves Mourant,461 Blvd. St. Pierre Ouest,461 Bvld. St Pierre 0uest,Caraquet,NB,E1W 1A3,(506) 727-7488,(506) 727-3106,3,269.677,3.215,539.354,6.43,1264.5,47.7759946,-64.9938784
1455,500,9/27/2022,1455.0,Pneus du Boulevard,Yves Mourant,461 Blvd. St. Pierre Ouest,461 Bvld. St Pierre 0uest,Caraquet,NB,E1W 1A3,(506) 727-7488,(506) 727-3106,3,269.677,3.215,539.354,6.43,1264.5,47.7759946,-64.9938784
1455,600,10/26/2022,1455.0,Pneus du Boulevard,Yves Mourant,461 Blvd. St. Pierre Ouest,461 Bvld. St Pierre 0uest,Caraquet,NB,E1W 1A3,(506) 727-7488,(506) 727-3106,3,269.677,3.215,539.354,6.43,1264.5,47.7759946,-64.9938784
2535,350,4/19/2022,2535.0,Bocar Racing -  646424 NB Limited,Suzanne Bertin,36 rue du Portage,36 rue du Portage,Caraquet,NB,E1W 1A8,(506) 726-1008,(506) 726-6178,3,266.278,3.1733333333333333,532.556,6.346666666666667,1252.0000000000002,47.7897511,-64.937058
2535,350,9/27/2022,2535.0,Bocar Racing -  646424 NB Limited,Suzanne Bertin,36 rue du Portage,36 rue du Portage,Caraquet,NB,E1W 1A8,(506) 726-1008,(506) 726-6178,3,266.278,3.1733333333333333,532.556,6.346666666666667,1252.0000000000002,47.7897511,-64.937058
2535,400,12/1/2022,2535.0,Bocar Racing -  646424 NB Limited,Suzanne Bertin,36 rue du Portage,36 rue du Portage,Caraquet,NB,E1W 1A8,(506) 726-1008,(506) 726-6178,3,266.278,3.1733333333333333,532.556,6.346666666666667,1252.0000000000002,47.7897511,-64.937058
1819,200,10/31/2022,1819.0,Garage Gaetan B. Nadeau Inc.,Gaetan B. Nadeau,946 rue Principale,946 rue Principale,Clair,NB,E7A 2J1,(506) 992-2984,,9,356.584,3.7516666666666665,713.168,7.503333333333333,1425.5,47.2466227,-68.6138926
2651,100,11/1/2022,2651.0,Garage Don Performance,Jocelyn Bonenfont,612 rue Principale,612 rue Principale,Clair,NB,E7A 2H2,(506) 992-3861,,9,354.911,3.720833333333333,709.822,7.441666666666666,1416.25,47.2576828,-68.5998465
3492,500,5/30/2022,3492.0,Babs Auto Service,Andre Babin,1227 Route 205,1227 Route 205,Clair,NB,E7A 1Y1,(506) 992-3236,,9,358.363,3.7775,716.726,7.555,1433.25,47.24463249999999,-68.63734
1,500,6/29/2022,1.0,Cocagne Tires,Fernand Cormier,2840 Route 535,1840 Route 535,Cocagne,NB,E4R 3H4,(506) 576-7855,,6,159.477,1.9225,318.954,3.845,876.7500000000001,46.3841015,-64.6180018
1,500,6/29/2022,1.0,Cocagne Tires,Fernand Cormier,2840 Route 535,1840 Route 535,Cocagne,NB,E4R 3H4,(506) 576-7855,,6,159.477,1.9225,318.954,3.845,876.7500000000001,46.3841015,-64.6180018
1,200,8/17/2022,1.0,Cocagne Tires,Fernand Cormier,2840 Route 535,1840 Route 535,Cocagne,NB,E4R 3H4,(506) 576-7855,,6,159.477,1.9225,318.954,3.845,876.7500000000001,46.3841015,-64.6180018
1,400,8/17/2022,1.0,Cocagne Tires,Fernand Cormier,2840 Route 535,1840 Route 535,Cocagne,NB,E4R 3H4,(506) 576-7855,,6,159.477,1.9225,318.954,3.845,876.7500000000001,46.3841015,-64.6180018
1,600,8/17/2022,1.0,Cocagne Tires,Fernand Cormier,2840 Route 535,1840 Route 535,Cocagne,NB,E4R 3H4,(506) 576-7855,,6,159.477,1.9225,318.954,3.845,876.7500000000001,46.3841015,-64.6180018
1,600,8/17/2022,1.0,Cocagne Tires,Fernand Cormier,2840 Route 535,1840 Route 535,Cocagne,NB,E4R 3H4,(506) 576-7855,,6,159.477,1.9225,318.954,3.845,876.7500000000001,46.3841015,-64.6180018
1,400,8/17/2022,1.0,Cocagne Tires,Fernand Cormier,2840 Route 535,1840 Route 535,Cocagne,NB,E4R 3H4,(506) 576-7855,,6,159.477,1.9225,318.954,3.845,876.7500000000001,46.3841015,-64.6180018
1,300,9/21/2022,1.0,Cocagne Tires,Fernand Cormier,2840 Route 535,1840 Route 535,Cocagne,NB,E4R 3H4,(506) 576-7855,,6,159.477,1.9225,318.954,3.845,876.7500000000001,46.3841015,-64.6180018
1,200,10/17/2022,1.0,Cocagne Tires,Fernand Cormier,2840 Route 535,1840 Route 535,Cocagne,NB,E4R 3H4,(506) 576-7855,,6,159.477,1.9225,318.954,3.845,876.7500000000001,46.3841015,-64.6180018
1,500,12/8/2022,1.0,Cocagne Tires,Fernand Cormier,2840 Route 535,1840 Route 535,Cocagne,NB,E4R 3H4,(506) 576-7855,,6,159.477,1.9225,318.954,3.845,876.7500000000001,46.3841015,-64.6180018
2049,100,6/21/2022,2049.0,Melanson's Auto Repair,Victor Melanson,36 Melanson-Arsenault Rd.,36 Melanson-Arsenaujlt Rd.,Cocagne,NB,E4R 2T8,(506) 576-9303,(506) 576-9303,6,164.936,1.93,329.872,3.86,878.9999999999999,46.3188367,-64.638275
2427,200,5/26/2022,2427.0,Shawn's Tire and Auto Repair,Rodney Lewis,139 Lewis Rd.,139 Lewis Rd.,Colpitt's Settlement,NB,E4J 1G1,(506) 372-4866,(506) 372-5611,14,136.976,1.6191666666666666,273.952,3.2383333333333333,785.75,45.9508622,-64.99322169999999
2427,200,8/25/2022,2427.0,Shawn's Tire and Auto Repair,Rodney Lewis,139 Lewis Rd.,139 Lewis Rd.,Colpitt's Settlement,NB,E4J 1G1,(506) 372-4866,(506) 372-5611,14,136.976,1.6191666666666666,273.952,3.2383333333333333,785.75,45.9508622,-64.99322169999999
2427,200,11/25/2022,2427.0,Shawn's Tire and Auto Repair,Rodney Lewis,139 Lewis Rd.,139 Lewis Rd.,Colpitt's Settlement,NB,E4J 1G1,(506) 372-4866,(506) 372-5611,14,136.976,1.6191666666666666,273.952,3.2383333333333333,785.75,45.9508622,-64.99322169999999
2619,500,5/18/2022,2619.0,R. Stevens Mechanical,Robert Stevens,687 Salisbury Back Rd.,687 Salisbury Back Rd.,Colpitts Settlement,NB,E4J 1K6,(506) 372-4333,,14,127.659,1.4619444444444445,255.318,2.923888888888889,738.5833333333334,45.98230600000001,-65.08473
2619,0,9/13/2022,2619.0,R. Stevens Mechanical,Robert Stevens,687 Salisbury Back Rd.,687 Salisbury Back Rd.,Colpitts Settlement,NB,E4J 1K6,(506) 372-4333,,14,127.659,1.4619444444444445,255.318,2.923888888888889,738.5833333333334,45.98230600000001,-65.08473
2619,200,11/25/2022,2619.0,R. Stevens Mechanical,Robert Stevens,687 Salisbury Back Rd.,687 Salisbury Back Rd.,Colpitts Settlement,NB,E4J 1K6,(506) 372-4333,,14,127.659,1.4619444444444445,255.318,2.923888888888889,738.5833333333334,45.98230600000001,-65.08473
3085,200,6/21/2022,3085.0,Eric D. Auto Service Eng.,Eric Duguay,1943 Route 310,1943 Route 310,"Coteau Rd.,",NB,E8T 3K9,(506) 344-8596,,3,284.687,3.5075,569.374,7.015,1352.25,47.8403338,-64.5521984
3085,150,12/22/2022,3085.0,Eric D. Auto Service Eng.,Eric Duguay,1943 Route 310,1943 Route 310,"Coteau Rd.,",NB,E8T 3K9,(506) 344-8596,,3,284.687,3.5075,569.374,7.015,1352.25,47.8403338,-64.5521984
1195,200,8/19/2022,1195.0,Acura of Moncton,Peter Brady,1170 Aviation Ave.,1170 Aviation Ave.,Dieppe,NB,E1A 9A3,(506) 853-1116,(506) 853-9104,11,166.135,1.790277777777778,332.27,3.580555555555556,837.0833333333334,46.1251864,-64.6788194
1195,150,11/2/2022,1195.0,Acura of Moncton,Peter Brady,1170 Aviation Ave.,1170 Aviation Ave.,Dieppe,NB,E1A 9A3,(506) 853-1116,(506) 853-9104,11,166.135,1.790277777777778,332.27,3.580555555555556,837.0833333333334,46.1251864,-64.6788194
1195,150,12/15/2022,1195.0,Acura of Moncton,Peter Brady,1170 Aviation Ave.,1170 Aviation Ave.,Dieppe,NB,E1A 9A3,(506) 853-1116,(506) 853-9104,11,166.135,1.790277777777778,332.27,3.580555555555556,837.0833333333334,46.1251864,-64.6788194
1477,150,6/28/2022,1477.0,Atlantic Mazda,Bernie LeBlanc,665 Fernand Blvd.,665 Fernand Blvd.,Dieppe,NB,E1A 7G1,(506) 852-8225,,11,165.446,1.79,330.892,3.58,837.0,46.1146839,-64.69738439999999
1503,150,2/9/2022,1503.0,Canadian Tire (Pierre Lauzon Entreprises Ltd.),Danielle Richard,500 Paul St.,500 Paul St.,Dieppe,NB,E1A 5T2,(506) 857-9242,,11,157.934,1.7816666666666667,315.868,3.563333333333333,834.5,46.0967899,-64.7562751
1503,150,3/29/2022,1503.0,Canadian Tire (Pierre Lauzon Entreprises Ltd.),Danielle Richard,500 Paul St.,500 Paul St.,Dieppe,NB,E1A 5T2,(506) 857-9242,,11,157.934,1.7816666666666667,315.868,3.563333333333333,834.5,46.0967899,-64.7562751
1503,150,8/5/2022,1503.0,Canadian Tire (Pierre Lauzon Entreprises Ltd.),Danielle Richard,500 Paul St.,500 Paul St.,Dieppe,NB,E1A 5T2,(506) 857-9242,,11,157.934,1.7816666666666667,315.868,3.563333333333333,834.5,46.0967899,-64.7562751
1602,0,1/10/2022,1602.0,Miller Tire Inc and Fleet Retreading,Suzanne Jones,"659 Babin St., Dieppe Industrial Park","659 Babin St., Dieppe Industrial Park",Dieppe,NB,E1A 5M7,(506) 383-5159,(506) 856-8817,11,162.772,1.8083333333333331,325.544,3.6166666666666663,842.5000000000001,46.1044269,-64.7286574
1602,0,2/9/2022,1602.0,Miller Tire Inc and Fleet Retreading,Suzanne Jones,"659 Babin St., Dieppe Industrial Park","659 Babin St., Dieppe Industrial Park",Dieppe,NB,E1A 5M7,(506) 383-5159,(506) 856-8817,11,162.772,1.8083333333333331,325.544,3.6166666666666663,842.5000000000001,46.1044269,-64.7286574
1602,0,2/25/2022,1602.0,Miller Tire Inc and Fleet Retreading,Suzanne Jones,"659 Babin St., Dieppe Industrial Park","659 Babin St., Dieppe Industrial Park",Dieppe,NB,E1A 5M7,(506) 383-5159,(506) 856-8817,11,162.772,1.8083333333333331,325.544,3.6166666666666663,842.5000000000001,46.1044269,-64.7286574
1602,0,3/14/2022,1602.0,Miller Tire Inc and Fleet Retreading,Suzanne Jones,"659 Babin St., Dieppe Industrial Park","659 Babin St., Dieppe Industrial Park",Dieppe,NB,E1A 5M7,(506) 383-5159,(506) 856-8817,11,162.772,1.8083333333333331,325.544,3.6166666666666663,842.5000000000001,46.1044269,-64.7286574
1602,0,3/22/2022,1602.0,Miller Tire Inc and Fleet Retreading,Suzanne Jones,"659 Babin St., Dieppe Industrial Park","659 Babin St., Dieppe Industrial Park",Dieppe,NB,E1A 5M7,(506) 383-5159,(506) 856-8817,11,162.772,1.8083333333333331,325.544,3.6166666666666663,842.5000000000001,46.1044269,-64.7286574
1602,0,5/5/2022,1602.0,Miller Tire Inc and Fleet Retreading,Suzanne Jones,"659 Babin St., Dieppe Industrial Park","659 Babin St., Dieppe Industrial Park",Dieppe,NB,E1A 5M7,(506) 383-5159,(506) 856-8817,11,162.772,1.8083333333333331,325.544,3.6166666666666663,842.5000000000001,46.1044269,-64.7286574
1602,0,9/2/2022,1602.0,Miller Tire Inc and Fleet Retreading,Suzanne Jones,"659 Babin St., Dieppe Industrial Park","659 Babin St., Dieppe Industrial Park",Dieppe,NB,E1A 5M7,(506) 383-5159,(506) 856-8817,11,162.772,1.8083333333333331,325.544,3.6166666666666663,842.5000000000001,46.1044269,-64.7286574
1602,0,9/19/2022,1602.0,Miller Tire Inc and Fleet Retreading,Suzanne Jones,"659 Babin St., Dieppe Industrial Park","659 Babin St., Dieppe Industrial Park",Dieppe,NB,E1A 5M7,(506) 383-5159,(506) 856-8817,11,162.772,1.8083333333333331,325.544,3.6166666666666663,842.5000000000001,46.1044269,-64.7286574
1602,0,10/12/2022,1602.0,Miller Tire Inc and Fleet Retreading,Suzanne Jones,"659 Babin St., Dieppe Industrial Park","659 Babin St., Dieppe Industrial Park",Dieppe,NB,E1A 5M7,(506) 383-5159,(506) 856-8817,11,162.772,1.8083333333333331,325.544,3.6166666666666663,842.5000000000001,46.1044269,-64.7286574
1602,300,10/12/2022,1602.0,Miller Tire Inc and Fleet Retreading,Suzanne Jones,"659 Babin St., Dieppe Industrial Park","659 Babin St., Dieppe Industrial Park",Dieppe,NB,E1A 5M7,(506) 383-5159,(506) 856-8817,11,162.772,1.8083333333333331,325.544,3.6166666666666663,842.5000000000001,46.1044269,-64.7286574
1602,250,11/10/2022,1602.0,Miller Tire Inc and Fleet Retreading,Suzanne Jones,"659 Babin St., Dieppe Industrial Park","659 Babin St., Dieppe Industrial Park",Dieppe,NB,E1A 5M7,(506) 383-5159,(506) 856-8817,11,162.772,1.8083333333333331,325.544,3.6166666666666663,842.5000000000001,46.1044269,-64.7286574
1602,150,12/4/2022,1602.0,Miller Tire Inc and Fleet Retreading,Suzanne Jones,"659 Babin St., Dieppe Industrial Park","659 Babin St., Dieppe Industrial Park",Dieppe,NB,E1A 5M7,(506) 383-5159,(506) 856-8817,11,162.772,1.8083333333333331,325.544,3.6166666666666663,842.5000000000001,46.1044269,-64.7286574
1602,0,5/28/2022,1602.0,Miller Tire Inc and Fleet Retreading,Suzanne Jones,"659 Babin St., Dieppe Industrial Park","659 Babin St., Dieppe Industrial Park",Dieppe,NB,E1A 5M7,(506) 383-5159,(506) 856-8817,11,162.772,1.8083333333333331,325.544,3.6166666666666663,842.5000000000001,46.1044269,-64.7286574
1602,0,5/30/2022,1602.0,Miller Tire Inc and Fleet Retreading,Suzanne Jones,"659 Babin St., Dieppe Industrial Park","659 Babin St., Dieppe Industrial Park",Dieppe,NB,E1A 5M7,(506) 383-5159,(506) 856-8817,11,162.772,1.8083333333333331,325.544,3.6166666666666663,842.5000000000001,46.1044269,-64.7286574
1602,0,7/4/2022,1602.0,Miller Tire Inc and Fleet Retreading,Suzanne Jones,"659 Babin St., Dieppe Industrial Park","659 Babin St., Dieppe Industrial Park",Dieppe,NB,E1A 5M7,(506) 383-5159,(506) 856-8817,11,162.772,1.8083333333333331,325.544,3.6166666666666663,842.5000000000001,46.1044269,-64.7286574
1602,0,7/6/2022,1602.0,Miller Tire Inc and Fleet Retreading,Suzanne Jones,"659 Babin St., Dieppe Industrial Park","659 Babin St., Dieppe Industrial Park",Dieppe,NB,E1A 5M7,(506) 383-5159,(506) 856-8817,11,162.772,1.8083333333333331,325.544,3.6166666666666663,842.5000000000001,46.1044269,-64.7286574
1602,0,8/9/2022,1602.0,Miller Tire Inc and Fleet Retreading,Suzanne Jones,"659 Babin St., Dieppe Industrial Park","659 Babin St., Dieppe Industrial Park",Dieppe,NB,E1A 5M7,(506) 383-5159,(506) 856-8817,11,162.772,1.8083333333333331,325.544,3.6166666666666663,842.5000000000001,46.1044269,-64.7286574
1602,0,8/15/2022,1602.0,Miller Tire Inc and Fleet Retreading,Suzanne Jones,"659 Babin St., Dieppe Industrial Park","659 Babin St., Dieppe Industrial Park",Dieppe,NB,E1A 5M7,(506) 383-5159,(506) 856-8817,11,162.772,1.8083333333333331,325.544,3.6166666666666663,842.5000000000001,46.1044269,-64.7286574
1816,0,8/19/2022,1816.0,Subaru of Moncton(606785 NB Inc.),Bonny Wallace,1050 Aviation Ave.,1050 Aviation Ave.,Dieppe,NB,E1A 9A3,(506) 382-8889,,11,165.884,1.7938888888888889,331.768,3.5877777777777777,838.1666666666666,46.1241078,-64.68411019999999
1816,0,10/17/2022,1816.0,Subaru of Moncton(606785 NB Inc.),Bonny Wallace,1050 Aviation Ave.,1050 Aviation Ave.,Dieppe,NB,E1A 9A3,(506) 382-8889,,11,165.884,1.7938888888888889,331.768,3.5877777777777777,838.1666666666666,46.1241078,-64.68411019999999
2034,0,2/28/2022,2034.0,Coast Tire & Auto Service Ltd.,Paulette Price,95 rue St. Therese,95 rue St. Therese,Dieppe,NB,E2K 1J5,(506) 859-8818,,11,158.465,1.7847222222222223,316.93,3.5694444444444446,835.4166666666667,46.096185,-64.7557892
2034,0,7/9/2022,2034.0,Coast Tire & Auto Service Ltd.,Paulette Price,95 rue St. Therese,95 rue St. Therese,Dieppe,NB,E2K 1J5,(506) 859-8818,,11,158.465,1.7847222222222223,316.93,3.5694444444444446,835.4166666666667,46.096185,-64.7557892
2034,0,9/14/2022,2034.0,Coast Tire & Auto Service Ltd.,Paulette Price,95 rue St. Therese,95 rue St. Therese,Dieppe,NB,E2K 1J5,(506) 859-8818,,11,158.465,1.7847222222222223,316.93,3.5694444444444446,835.4166666666667,46.096185,-64.7557892
2034,0,11/17/2022,2034.0,Coast Tire & Auto Service Ltd.,Paulette Price,95 rue St. Therese,95 rue St. Therese,Dieppe,NB,E2K 1J5,(506) 859-8818,,11,158.465,1.7847222222222223,316.93,3.5694444444444446,835.4166666666667,46.096185,-64.7557892
2138,200,10/3/2022,2138.0,G. Bourque Ltd.,Gilles Bourque,1200 Champlain St.,1200 Champlain St.,Dieppe,NB,E1A 1R1,(506) 383-4585,,11,162.207,1.8016666666666667,324.414,3.6033333333333335,840.5,46.1042987,-64.69861639999999
2138,305,1/6/2023,2138.0,G. Bourque Ltd.,Gilles Bourque,1200 Champlain St.,1200 Champlain St.,Dieppe,NB,E1A 1R1,(506) 383-4585,,11,162.207,1.8016666666666667,324.414,3.6033333333333335,840.5,46.1042987,-64.69861639999999
3548,200,8/12/2022,3548.0,Atlantic Mazda (Pro Shine),Tanya Nowlan,81 Sylvio Street,81 Sylvio Street,Dieppe,NB,E1A 7G1,(506) 229-7751,,11,161.951,1.7858333333333334,323.902,3.5716666666666668,835.7500000000001,46.11037220000001,-64.7023873
2557,50,5/19/2022,2557.0,Rallye Motoplex (Atlantic Motoplex),Todd LeBlanc,950 Champlain St.,950 Champlain St.,Dieppe,NB,E1A 1P8,(506) 383-1022,(506) 383-8540,11,161.9,1.791111111111111,323.8,3.582222222222222,837.3333333333334,46.10232209999999,-64.7126783
2557,400,10/13/2022,2557.0,Rallye Motoplex (Atlantic Motoplex),Todd LeBlanc,950 Champlain St.,950 Champlain St.,Dieppe,NB,E1A 1P8,(506) 383-1022,(506) 383-8540,11,161.9,1.791111111111111,323.8,3.582222222222222,837.3333333333334,46.10232209999999,-64.7126783
2557,80,11/23/2022,2557.0,Rallye Motoplex (Atlantic Motoplex),Todd LeBlanc,950 Champlain St.,950 Champlain St.,Dieppe,NB,E1A 1P8,(506) 383-1022,(506) 383-8540,11,161.9,1.791111111111111,323.8,3.582222222222222,837.3333333333334,46.10232209999999,-64.7126783
2562,300,5/20/2022,2562.0,JP's Garage Inc.,John Paul Belliveau,1105 Champlain St.,1105 Champlain St.,Dieppe,NB,E1A 8L8,(506) 860-6018,(506) 856-9700,11,161.833,1.7908333333333333,323.666,3.5816666666666666,837.25,46.1051018,-64.7033639
2562,200,9/30/2022,2562.0,JP's Garage Inc.,John Paul Belliveau,1105 Champlain St.,1105 Champlain St.,Dieppe,NB,E1A 8L8,(506) 860-6018,(506) 856-9700,11,161.833,1.7908333333333333,323.666,3.5816666666666666,837.25,46.1051018,-64.7033639
2562,200,12/1/2022,2562.0,JP's Garage Inc.,John Paul Belliveau,1105 Champlain St.,1105 Champlain St.,Dieppe,NB,E1A 8L8,(506) 860-6018,(506) 856-9700,11,161.833,1.7908333333333333,323.666,3.5816666666666666,837.25,46.1051018,-64.7033639
2724,2500,6/20/2022,2724.0,Les Pneus Goguen Tires,Marc Goguen,1140 rue Champlain,1140 rue Champlain,Dieppe,NB,E1A 8L8,(506) 388-9922,,11,162.239,1.804722222222222,324.478,3.609444444444444,841.4166666666665,46.1044087,-64.7007654
2724,2000,6/21/2022,2724.0,Les Pneus Goguen Tires,Marc Goguen,1140 rue Champlain,1140 rue Champlain,Dieppe,NB,E1A 8L8,(506) 388-9922,,11,162.239,1.804722222222222,324.478,3.609444444444444,841.4166666666665,46.1044087,-64.7007654
2724,0,8/18/2022,2724.0,Les Pneus Goguen Tires,Marc Goguen,1140 rue Champlain,1140 rue Champlain,Dieppe,NB,E1A 8L8,(506) 388-9922,,11,162.239,1.804722222222222,324.478,3.609444444444444,841.4166666666665,46.1044087,-64.7007654
3543,175,11/18/2022,3543.0,AJM Classics Inc.,Kevin Murphy,561 Ferdinand Blvd,,Dieppe,NB,E1A 7G1,(506) 857-2122,,11,161.922,1.785,323.844,3.57,835.5,46.1112402,-64.703146
3159,50,11/2/2022,3159.0,Ville de Dieppe,Luc St-Jules,333 Avenue Acadie,333 Avenue Acadie,Dieppe,NB,E1A 9A6,(506) 877-7953,,11,158.729,1.788333333333333,317.458,3.5766666666666667,836.4999999999999,46.0949337,-64.748977
3226,0,2/28/2022,3226.0,Aviation A Auto Inc.,Gary Scott,800 Aviation Avenue,800 Aviation Avenue,Dieppe,NB,E1A 9A3,(506) 857-0444,,11,165.198,1.783611111111111,330.396,3.567222222222222,835.0833333333333,46.1196758,-64.6899064
3226,0,3/23/2022,3226.0,Aviation A Auto Inc.,Gary Scott,800 Aviation Avenue,800 Aviation Avenue,Dieppe,NB,E1A 9A3,(506) 857-0444,,11,165.198,1.783611111111111,330.396,3.567222222222222,835.0833333333333,46.1196758,-64.6899064
3226,0,5/20/2022,3226.0,Aviation A Auto Inc.,Gary Scott,800 Aviation Avenue,800 Aviation Avenue,Dieppe,NB,E1A 9A3,(506) 857-0444,,11,165.198,1.783611111111111,330.396,3.567222222222222,835.0833333333333,46.1196758,-64.6899064
3226,0,6/7/2022,3226.0,Aviation A Auto Inc.,Gary Scott,800 Aviation Avenue,800 Aviation Avenue,Dieppe,NB,E1A 9A3,(506) 857-0444,,11,165.198,1.783611111111111,330.396,3.567222222222222,835.0833333333333,46.1196758,-64.6899064
3226,0,6/23/2022,3226.0,Aviation A Auto Inc.,Gary Scott,800 Aviation Avenue,800 Aviation Avenue,Dieppe,NB,E1A 9A3,(506) 857-0444,,11,165.198,1.783611111111111,330.396,3.567222222222222,835.0833333333333,46.1196758,-64.6899064
